,grid_point,latitude,longitude,valid_datetime,batch_datetime,wind_speed_10m,wind_speed_50m,wind_blast_speed_10m,t_instant_ground_2m,td_instant_ground_2m,pres_instant_sea_0m,pres_instant_ground_0m,r_instant_ground_2m,rain_instant_ground_0m,grad_accum_ground_0m,tcc_instant_ground_0m,vis_instant_ground_0m
17746,136141,52.105,5.18,2022-07-02 09:00:00+00:00,2022-07-02 06:00:00+00:00,3.768351,5.088485,8.4434395,292.70264,282.96646,102188.09,102133.81,0.5331016,0.0,2347991.8,0.0,50000.0
17747,136141,52.105,5.18,2022-07-02 10:00:00+00:00,2022-07-02 06:00:00+00:00,4.209676,5.6266813,9.323915,293.87012,283.33032,102163.39,102109.06,0.50812244,0.0,2729246.0,0.020507812,50000.0
17748,136141,52.105,5.18,2022-07-02 11:00:00+00:00,2022-07-02 06:00:00+00:00,3.855365,5.127055,9.321175,294.4961,283.89398,102113.82,102059.625,0.5075724,0.0,2708867.0,0.77645874,50000.0
17749,136141,52.105,5.18,2022-07-02 12:00:00+00:00,2022-07-02 06:00:00+00:00,3.859847,5.184614,8.634163,294.9558,284.528,102095.18,102041.25,0.51471335,0.0,2259878.0,0.8753967,50000.0
17750,136141,52.105,5.18,2022-07-02 13:00:00+00:00,2022-07-02 06:00:00+00:00,3.9279451,5.279406,8.690939,295.61084,284.42618,102044.42,101990.44,0.49141294,0.0,2222160.0,0.7503662,50000.0
17751,136141,52.105,5.18,2022-07-02 14:00:00+00:00,2022-07-02 06:00:00+00:00,3.6908548,4.9276814,8.686519,296.02344,284.69104,101992.92,101939.19,0.487827,0.0,2194091.0,0.7874756,50000.0
17752,136141,52.105,5.18,2022-07-02 15:00:00+00:00,2022-07-02 06:00:00+00:00,3.4626226,4.6523886,8.181211,295.9995,284.43567,101940.89,101887.125,0.48022795,0.0,1697131.0,0.8695984,50000.0
17753,136141,52.105,5.18,2022-07-02 16:00:00+00:00,2022-07-02 06:00:00+00:00,3.2462547,4.333798,7.410049,296.4131,284.30127,101888.53,101834.625,0.46431297,0.0,1561438.0,0.40509033,50000.0
17754,136141,52.105,5.18,2022-07-02 17:00:00+00:00,2022-07-02 06:00:00+00:00,2.993173,4.04809,7.10826,296.25195,284.2125,101837.586,101783.56,0.4660679,0.0,1331663.0,0.011260986,50000.0
17767,136141,52.105,5.18,2022-07-03 06:00:00+00:00,2022-07-02 06:00:00+00:00,2.6646147,3.8176403,5.3151274,289.9336,286.28278,101809.12,101753.44,0.7901071,0.0,632064.0,0.6986389,50000.0
17756,136141,52.105,5.18,2022-07-02 19:00:00+00:00,2022-07-02 06:00:00+00:00,1.9747893,3.4805455,5.300656,293.7456,286.47913,101816.83,101763.94,0.6302222,0.0,437095.0,0.018981934,50000.0
17757,136141,52.105,5.18,2022-07-02 20:00:00+00:00,2022-07-02 06:00:00+00:00,1.1653259,2.8212476,3.6121476,291.95972,285.94882,101831.64,101779.0,0.680257,0.0,115594.0,0.0,50000.0
17758,136141,52.105,5.18,2022-07-02 21:00:00+00:00,2022-07-02 06:00:00+00:00,1.7087725,4.205636,3.105637,290.32153,285.1349,101829.336,101776.875,0.7148798,0.0,13.0,0.03503418,50000.0
17759,136141,52.105,5.18,2022-07-02 22:00:00+00:00,2022-07-02 06:00:00+00:00,1.1655283,3.6542604,3.1397517,289.31958,283.93033,101837.445,101783.44,0.70336,0.0,0.0,0.23834229,50000.0
17760,136141,52.105,5.18,2022-07-02 23:00:00+00:00,2022-07-02 06:00:00+00:00,0.83823323,2.986522,2.1271641,289.19946,283.49243,101811.42,101756.94,0.68837667,0.0,0.0,0.9973755,50000.0
17761,136141,52.105,5.18,2022-07-03 00:00:00+00:00,2022-07-02 06:00:00+00:00,0.7808818,2.9450297,1.517318,288.93677,283.2723,101787.36,101732.375,0.6896892,0.0,0.0,0.0,50000.0
17762,136141,52.105,5.18,2022-07-03 01:00:00+00:00,2022-07-02 06:00:00+00:00,0.84066474,2.3206637,1.5421597,288.06958,282.77515,101776.07,101721.31,0.70540583,0.0,0.0,0.20730591,50000.0
17763,136141,52.105,5.18,2022-07-03 02:00:00+00:00,2022-07-02 06:00:00+00:00,1.0318606,2.6939082,1.8920283,287.7876,282.32816,101760.96,101706.56,0.69698274,0.0,0.0,0.9969177,50000.0
17764,136141,52.105,5.18,2022-07-03 03:00:00+00:00,2022-07-02 06:00:00+00:00,1.2066523,3.1111138,2.2252665,288.0044,282.08997,101748.26,101693.56,0.6766432,0.0,0.0,0.976532,50000.0
17765,136141,52.105,5.18,2022-07-03 04:00:00+00:00,2022-07-02 06:00:00+00:00,1.4268866,3.5195022,2.6181304,287.82837,282.98065,101751.52,101696.81,0.72635627,0.0,20990.0,0.7305908,50000.0
17755,136141,52.105,5.18,2022-07-02 18:00:00+00:00,2022-07-02 06:00:00+00:00,2.2204933,3.3130686,6.2645726,295.8994,284.4289,101811.24,101755.125,0.48292893,0.0,970674.0,0.6281433,50000.0
17958,136141,52.105,5.18,2022-07-04 05:00:00+00:00,2022-07-03 06:00:00+00:00,1.8926958,4.268927,3.5572033,284.87793,283.21692,101981.45,101926.375,0.89474523,0.0,284845.0,0.21005249,50000.0
17936,136141,52.105,5.18,2022-07-03 07:00:00+00:00,2022-07-03 06:00:00+00:00,3.06554,4.111917,6.836382,291.2732,287.03616,101759.2,101704.81,0.76251835,0.0,1206064.5,0.0054016113,50000.0
17937,136141,52.105,5.18,2022-07-03 08:00:00+00:00,2022-07-03 06:00:00+00:00,3.8227012,5.125414,8.177758,292.67017,287.25345,101803.02,101748.19,0.7085778,0.0,1801053.2,0.90234375,50000.0
17938,136141,52.105,5.18,2022-07-03 09:00:00+00:00,2022-07-03 06:00:00+00:00,3.5700297,4.7833786,8.382189,292.34888,287.03204,101808.86,101755.06,0.7125138,7.0929527e-06,1152606.5,0.9776001,50000.0
17939,136141,52.105,5.18,2022-07-03 10:00:00+00:00,2022-07-03 06:00:00+00:00,3.8849123,5.150466,8.122084,292.65112,286.68518,101832.97,101778.94,0.6837351,6.198883e-06,1263014.8,0.99468994,50000.0
17940,136141,52.105,5.18,2022-07-03 11:00:00+00:00,2022-07-03 06:00:00+00:00,4.0209823,5.378282,8.627159,293.2378,286.34042,101830.11,101776.31,0.6445195,1.2516975e-06,1626102.0,0.9092102,50000.0
17941,136141,52.105,5.18,2022-07-03 12:00:00+00:00,2022-07-03 06:00:00+00:00,4.5554657,6.1043034,9.552463,293.04688,285.5949,101849.22,101795.5,0.6210666,1.0728836e-06,1710702.0,0.9319763,50000.0
17942,136141,52.105,5.18,2022-07-03 13:00:00+00:00,2022-07-03 06:00:00+00:00,6.6961904,8.637311,13.821128,291.23145,285.8739,101882.15,101831.94,0.7086213,9.6559525e-05,1551093.0,1.0,22354.1
17943,136141,52.105,5.18,2022-07-03 14:00:00+00:00,2022-07-03 06:00:00+00:00,4.971966,6.6907444,12.394935,291.69214,286.85147,101907.74,101854.81,0.7338441,8.702278e-06,1813836.0,0.56555176,50000.0
17944,136141,52.105,5.18,2022-07-03 15:00:00+00:00,2022-07-03 06:00:00+00:00,4.542203,6.1350513,10.076118,291.9287,286.06442,101933.08,101879.375,0.68670964,4.4107437e-06,1667970.0,0.7306824,50000.0
17945,136141,52.105,5.18,2022-07-03 16:00:00+00:00,2022-07-03 06:00:00+00:00,4.3639097,5.8555202,9.278923,292.36206,285.44284,101937.75,101883.06,0.6418184,1.7881393e-06,1507228.0,0.93322754,50000.0
17946,136141,52.105,5.18,2022-07-03 17:00:00+00:00,2022-07-03 06:00:00+00:00,4.3364196,5.8013034,9.092783,291.86572,285.11862,101935.95,101881.69,0.64776945,2.3841858e-07,1024240.0,0.64871216,50000.0
17959,136141,52.105,5.18,2022-07-04 06:00:00+00:00,2022-07-03 06:00:00+00:00,2.287215,3.6417131,4.6738725,287.09302,284.32053,101983.234,101929.125,0.83323675,0.0,746480.0,0.05718994,50000.0
17948,136141,52.105,5.18,2022-07-03 19:00:00+00:00,2022-07-03 06:00:00+00:00,2.998874,4.2698216,7.7489347,290.3977,284.1165,101920.805,101866.625,0.66490537,0.0,495731.0,0.0,50000.0
17949,136141,52.105,5.18,2022-07-03 20:00:00+00:00,2022-07-03 06:00:00+00:00,1.837865,3.8313894,5.56699,289.17627,284.2622,101957.04,101902.5,0.72549874,0.0,117957.0,0.0,50000.0
17950,136141,52.105,5.18,2022-07-03 21:00:00+00:00,2022-07-03 06:00:00+00:00,1.247615,3.4222069,3.3670845,287.99805,284.5297,102013.33,101958.375,0.79655975,0.0,0.0,0.0,50000.0
17951,136141,52.105,5.18,2022-07-03 22:00:00+00:00,2022-07-03 06:00:00+00:00,0.8338841,2.912947,2.2900002,287.0393,284.56567,102016.02,101960.625,0.84963036,0.0,0.0,0.0,50000.0
17952,136141,52.105,5.18,2022-07-03 23:00:00+00:00,2022-07-03 06:00:00+00:00,0.68595725,2.5379398,1.5430994,286.25684,284.38428,102007.36,101951.375,0.88324606,0.0,0.0,0.00048828125,50000.0
17953,136141,52.105,5.18,2022-07-04 00:00:00+00:00,2022-07-03 06:00:00+00:00,0.9693978,3.0818198,1.7580895,285.552,284.1188,102008.48,101952.375,0.90915614,0.0,0.0,0.0,50000.0
17954,136141,52.105,5.18,2022-07-04 01:00:00+00:00,2022-07-03 06:00:00+00:00,1.0574669,3.4030359,2.0580797,285.06787,283.77383,101992.67,101936.81,0.91706073,0.0,0.0,0.0,50000.0
17955,136141,52.105,5.18,2022-07-04 02:00:00+00:00,2022-07-03 06:00:00+00:00,1.074768,3.5368323,1.989207,284.61816,283.20355,101973.68,101918.25,0.90945435,0.0,0.0,0.0,50000.0
17956,136141,52.105,5.18,2022-07-04 03:00:00+00:00,2022-07-03 06:00:00+00:00,1.2260865,3.4491196,2.2164693,284.1892,282.82175,101931.1,101875.75,0.9121168,0.0,0.0,0.0034179688,50000.0
17957,136141,52.105,5.18,2022-07-04 04:00:00+00:00,2022-07-03 06:00:00+00:00,1.4940058,3.9896085,2.7488115,283.9773,282.7662,101949.3,101893.75,0.9215088,0.0,25161.0,0.851593,50000.0
17947,136141,52.105,5.18,2022-07-03 18:00:00+00:00,2022-07-03 06:00:00+00:00,3.9241514,5.2479377,8.74712,291.1941,284.36777,101927.59,101873.625,0.6432377,0.0,906404.0,0.0,50000.0
18151,136141,52.105,5.18,2022-07-05 06:00:00+00:00,2022-07-04 06:00:00+00:00,1.2889163,2.1075969,2.7337897,288.14673,284.35446,102201.16,102146.69,0.7797911,0.0,410300.0,0.87301636,50000.0
18149,136141,52.105,5.18,2022-07-05 04:00:00+00:00,2022-07-04 06:00:00+00:00,0.7162349,1.3420445,1.3632679,286.2837,283.57132,102104.28,102049.06,0.8356541,0.0,9244.0,0.85092163,50000.0
18128,136141,52.105,5.18,2022-07-04 07:00:00+00:00,2022-07-04 06:00:00+00:00,2.694486,3.6682212,5.8284907,289.8711,286.79614,101993.28,101938.69,0.8201208,0.0,1032563.56,0.497406,50000.0
18129,136141,52.105,5.18,2022-07-04 08:00:00+00:00,2022-07-04 06:00:00+00:00,3.4738805,4.590219,7.4631405,291.65967,287.42352,102013.83,101959.56,0.7630218,5.841255e-06,1749294.0,0.8698425,50000.0
18130,136141,52.105,5.18,2022-07-04 09:00:00+00:00,2022-07-04 06:00:00+00:00,3.3673604,4.48856,7.480161,291.5293,286.63025,102038.266,101985.06,0.73062646,1.13248825e-05,1020195.94,0.99990845,50000.0
18131,136141,52.105,5.18,2022-07-04 10:00:00+00:00,2022-07-04 06:00:00+00:00,3.223873,4.3668547,6.7813993,292.0144,284.67087,102053.82,101999.75,0.6234177,0.0,673711.44,0.99990845,50000.0
18132,136141,52.105,5.18,2022-07-04 11:00:00+00:00,2022-07-04 06:00:00+00:00,4.2932196,5.7587376,9.288107,293.70752,284.50186,102031.414,101977.19,0.55476767,0.0,2042683.0,0.85095215,50000.0
18133,136141,52.105,5.18,2022-07-04 12:00:00+00:00,2022-07-04 06:00:00+00:00,4.712352,6.282867,10.102207,294.18823,284.1663,102021.98,101967.44,0.5267674,0.0,2418621.0,0.60913086,50000.0
18134,136141,52.105,5.18,2022-07-04 13:00:00+00:00,2022-07-04 06:00:00+00:00,4.575107,6.0289884,10.213478,294.8103,283.85342,101993.32,101938.44,0.496692,0.0,2693127.0,0.46328735,50000.0
18135,136141,52.105,5.18,2022-07-04 14:00:00+00:00,2022-07-04 06:00:00+00:00,4.3771567,5.7366247,10.021753,294.97437,283.66348,101976.65,101921.875,0.48567498,0.0,2577714.0,0.29412842,50000.0
18136,136141,52.105,5.18,2022-07-04 15:00:00+00:00,2022-07-04 06:00:00+00:00,4.6417785,6.079877,10.131299,294.59302,283.848,101970.54,101917.06,0.5032377,0.0,2335574.0,0.08175659,50000.0
18137,136141,52.105,5.18,2022-07-04 16:00:00+00:00,2022-07-04 06:00:00+00:00,4.553128,6.010738,9.867966,294.16016,283.83017,101960.83,101907.44,0.51607037,0.0,2040617.0,0.0,50000.0
18150,136141,52.105,5.18,2022-07-05 05:00:00+00:00,2022-07-04 06:00:00+00:00,0.8685821,1.9164008,1.674577,286.74902,284.1388,102154.086,102099.0,0.84163564,0.0,162167.0,0.7550354,50000.0
18139,136141,52.105,5.18,2022-07-04 18:00:00+00:00,2022-07-04 06:00:00+00:00,4.306833,5.8274508,8.973012,292.43652,282.14172,101957.18,101903.94,0.51254594,0.0,1002562.0,0.0,50000.0
18140,136141,52.105,5.18,2022-07-04 19:00:00+00:00,2022-07-04 06:00:00+00:00,2.1923761,3.8815103,8.258133,291.14136,283.62042,101978.53,101924.875,0.6139714,0.0,499225.0,0.0,50000.0
18141,136141,52.105,5.18,2022-07-04 20:00:00+00:00,2022-07-04 06:00:00+00:00,1.4435327,3.7312233,4.0096,289.6438,283.44717,102036.4,101982.19,0.6673163,0.0,116570.0,0.0,50000.0
18142,136141,52.105,5.18,2022-07-04 21:00:00+00:00,2022-07-04 06:00:00+00:00,1.0146848,2.9739327,2.6440272,288.14722,283.29593,102096.57,102042.375,0.7267039,0.0,0.0,0.0,50000.0
18143,136141,52.105,5.18,2022-07-04 22:00:00+00:00,2022-07-04 06:00:00+00:00,0.5737506,2.0834548,1.8264061,286.85425,283.40176,102124.94,102070.44,0.7961014,0.0,0.0,0.026275635,50000.0
18144,136141,52.105,5.18,2022-07-04 23:00:00+00:00,2022-07-04 06:00:00+00:00,0.23043957,1.6077095,1.0100325,285.83813,283.4862,102125.06,102070.25,0.85521406,0.0,0.0,0.131073,50000.0
18145,136141,52.105,5.18,2022-07-05 00:00:00+00:00,2022-07-04 06:00:00+00:00,0.24148604,0.7884646,0.46599537,285.875,283.4983,102117.24,102062.31,0.8542226,0.0,0.0,0.89016724,50000.0
18146,136141,52.105,5.18,2022-07-05 01:00:00+00:00,2022-07-04 06:00:00+00:00,0.44747755,0.20534362,0.7708036,286.2605,283.55695,102098.08,102042.81,0.83594286,0.0,0.0,0.7951355,50000.0
18147,136141,52.105,5.18,2022-07-05 02:00:00+00:00,2022-07-04 06:00:00+00:00,0.5013706,0.98055416,0.8864787,286.2251,283.56387,102076.82,102021.5,0.8379728,0.0,0.0,0.57580566,50000.0
18148,136141,52.105,5.18,2022-07-05 03:00:00+00:00,2022-07-04 06:00:00+00:00,0.42126647,1.6978768,0.87626356,286.19507,283.4624,102075.79,102020.06,0.8344942,0.0,0.0,0.8639221,50000.0
18138,136141,52.105,5.18,2022-07-04 17:00:00+00:00,2022-07-04 06:00:00+00:00,4.388328,5.8708687,9.557717,293.50317,283.46835,101943.234,101889.5,0.5246611,0.0,1543311.0,0.0,50000.0
18343,136141,52.105,5.18,2022-07-06 06:00:00+00:00,2022-07-05 06:00:00+00:00,1.111823,2.179743,2.5165431,286.0703,282.27756,102601.31,102546.0,0.776786,0.0,647077.0,0.66104126,50000.0
18341,136141,52.105,5.18,2022-07-06 04:00:00+00:00,2022-07-05 06:00:00+00:00,1.0198795,3.4692721,2.371973,282.93945,281.25735,102540.21,102485.06,0.8920972,0.0,22397.0,0.62423706,50000.0
18342,136141,52.105,5.18,2022-07-06 05:00:00+00:00,2022-07-05 06:00:00+00:00,0.82480305,2.789986,1.888819,283.81592,281.63287,102581.305,102525.875,0.86281544,0.0,279766.0,0.9217529,50000.0
18320,136141,52.105,5.18,2022-07-05 07:00:00+00:00,2022-07-05 06:00:00+00:00,1.3709626,1.7897912,3.9157395,290.46753,284.74258,102223.086,102167.06,0.690023,0.0,1295808.9,0.0,50000.0
18321,136141,52.105,5.18,2022-07-05 08:00:00+00:00,2022-07-05 06:00:00+00:00,1.8414128,2.2837923,5.1679535,291.89258,283.28934,102242.63,102187.81,0.57295716,0.0,1833094.5,0.0,50000.0
18322,136141,52.105,5.18,2022-07-05 09:00:00+00:00,2022-07-05 06:00:00+00:00,2.9087956,3.790832,6.9778786,292.8164,282.9076,102254.72,102200.125,0.5270583,0.0,2014329.4,0.74038696,50000.0
18323,136141,52.105,5.18,2022-07-05 10:00:00+00:00,2022-07-05 06:00:00+00:00,3.4651976,4.5456004,7.8964047,293.3108,283.01123,102249.63,102195.25,0.5148661,0.0,2046395.2,0.91430664,50000.0
18324,136141,52.105,5.18,2022-07-05 11:00:00+00:00,2022-07-05 06:00:00+00:00,4.527407,6.0056257,9.634605,293.45117,282.58246,102250.8,102196.25,0.49594456,0.0,1860040.0,0.89053345,50000.0
18326,136141,52.105,5.18,2022-07-05 13:00:00+00:00,2022-07-05 06:00:00+00:00,5.7285347,7.6742167,11.839583,293.00464,282.43698,102289.17,102235.31,0.50497735,0.0,2195573.0,0.6576233,50000.0
18327,136141,52.105,5.18,2022-07-05 14:00:00+00:00,2022-07-05 06:00:00+00:00,5.47757,7.291085,11.838993,292.86328,282.85025,102289.805,102235.94,0.5237302,0.0,2312335.0,0.53118896,50000.0
18328,136141,52.105,5.18,2022-07-05 15:00:00+00:00,2022-07-05 06:00:00+00:00,5.494996,7.3317523,11.46729,291.95508,283.27716,102321.87,102268.625,0.5703458,0.0,2017152.0,0.908844,50000.0
18329,136141,52.105,5.18,2022-07-05 16:00:00+00:00,2022-07-05 06:00:00+00:00,5.7176037,7.706179,11.5332575,291.43286,282.2965,102354.914,102301.375,0.5516692,0.0,1677248.0,0.4250183,50000.0
18325,136141,52.105,5.18,2022-07-05 12:00:00+00:00,2022-07-05 06:00:00+00:00,5.18112,6.9088197,10.862693,293.3755,283.15875,102267.24,102213.06,0.51773393,0.0,2183021.0,0.92160034,50000.0
18331,136141,52.105,5.18,2022-07-05 18:00:00+00:00,2022-07-05 06:00:00+00:00,4.9248557,6.682701,10.770452,289.7312,280.99136,102367.336,102313.375,0.56221324,0.0,982895.0,0.0,50000.0
18330,136141,52.105,5.18,2022-07-05 17:00:00+00:00,2022-07-05 06:00:00+00:00,5.401413,7.2907925,11.5681305,290.70288,281.5077,102360.13,102306.19,0.5475951,0.0,1410351.0,0.35147095,50000.0
18339,136141,52.105,5.18,2022-07-06 02:00:00+00:00,2022-07-05 06:00:00+00:00,1.2869332,3.470399,2.4021637,284.0432,281.81522,102523.164,102468.0,0.8608315,0.0,0.0,0.31958008,50000.0
18338,136141,52.105,5.18,2022-07-06 01:00:00+00:00,2022-07-05 06:00:00+00:00,1.2086968,3.2478528,2.2131834,284.27612,281.87787,102522.02,102466.06,0.85080606,0.0,0.0,0.71383667,50000.0
18337,136141,52.105,5.18,2022-07-06 00:00:00+00:00,2022-07-05 06:00:00+00:00,1.1540724,3.2096343,2.0954697,284.04395,281.75537,102543.81,102487.94,0.85735136,0.0,0.0,0.32632446,50000.0
18336,136141,52.105,5.18,2022-07-05 23:00:00+00:00,2022-07-05 06:00:00+00:00,1.0874294,3.3762646,2.5326517,284.51562,281.82407,102538.13,102482.31,0.8343257,0.0,0.0,0.0014343262,50000.0
18340,136141,52.105,5.18,2022-07-06 03:00:00+00:00,2022-07-05 06:00:00+00:00,1.2878698,3.8404036,2.4559925,283.29785,281.54153,102531.91,102476.81,0.8877942,0.0,0.0,0.62057495,50000.0
18334,136141,52.105,5.18,2022-07-05 21:00:00+00:00,2022-07-05 06:00:00+00:00,1.4455888,3.6889307,3.6318443,286.12378,281.83487,102485.87,102431.125,0.751439,0.0,0.0,0.0,50000.0
18333,136141,52.105,5.18,2022-07-05 20:00:00+00:00,2022-07-05 06:00:00+00:00,1.9955703,4.082737,7.5157804,287.32983,281.77997,102447.61,102392.94,0.69192904,0.0,116547.0,0.0,50000.0
18332,136141,52.105,5.18,2022-07-05 19:00:00+00:00,2022-07-05 06:00:00+00:00,4.0787797,5.7314854,9.63612,288.57397,281.45667,102395.484,102341.31,0.6249118,0.0,500693.0,0.0,50000.0
18335,136141,52.105,5.18,2022-07-05 22:00:00+00:00,2022-07-05 06:00:00+00:00,1.3857213,3.880586,2.7041142,285.21362,281.81348,102514.21,102458.81,0.79655975,0.0,0.0,0.0,50000.0
18546,136141,52.105,5.18,2022-07-07 17:00:00+00:00,2022-07-06 06:00:00+00:00,5.465096,7.426364,11.49336,291.05225,282.57834,102679.14,102624.44,0.57582575,0.0,1239456.0,0.61553955,50000.0
18538,136141,52.105,5.18,2022-07-07 09:00:00+00:00,2022-07-06 06:00:00+00:00,5.3548822,7.4345493,11.777477,289.44043,286.26837,102281.61,102227.625,0.8143527,1.8000603e-05,439088.0,0.9997864,50000.0
18539,136141,52.105,5.18,2022-07-07 10:00:00+00:00,2022-07-06 06:00:00+00:00,5.440936,7.5129237,10.548404,289.9231,286.52512,102333.7,102279.125,0.80321395,1.5676022e-05,610461.0,1.0,50000.0
18540,136141,52.105,5.18,2022-07-07 11:00:00+00:00,2022-07-06 06:00:00+00:00,5.6309514,7.7432556,11.016393,290.41162,286.16324,102404.66,102350.56,0.76047426,4.0233135e-06,758043.0,0.9763489,50000.0
18541,136141,52.105,5.18,2022-07-07 12:00:00+00:00,2022-07-06 06:00:00+00:00,6.0650153,8.333458,11.639818,290.53662,285.4895,102482.26,102428.0,0.7216555,8.046627e-06,971393.0,1.0,50000.0
18542,136141,52.105,5.18,2022-07-07 13:00:00+00:00,2022-07-06 06:00:00+00:00,5.2444386,7.245357,11.647163,291.1311,285.1468,102530.46,102475.875,0.6798002,2.682209e-07,835162.0,0.95425415,50000.0
18543,136141,52.105,5.18,2022-07-07 14:00:00+00:00,2022-07-06 06:00:00+00:00,5.8874006,8.025416,11.823298,292.07593,283.54926,102564.55,102509.5,0.5761163,0.0,1810826.0,0.776886,50000.0
18544,136141,52.105,5.18,2022-07-07 15:00:00+00:00,2022-07-06 06:00:00+00:00,5.9938693,8.120063,12.3305025,292.1101,282.87436,102618.85,102564.19,0.54964197,0.0,2033392.0,0.55252075,50000.0
18545,136141,52.105,5.18,2022-07-07 16:00:00+00:00,2022-07-06 06:00:00+00:00,5.719644,7.7479444,12.067863,291.74658,282.76617,102656.086,102601.25,0.55807984,0.0,1691136.0,0.4797058,50000.0
18547,136141,52.105,5.18,2022-07-07 18:00:00+00:00,2022-07-06 06:00:00+00:00,5.205082,7.1056004,10.77303,290.30493,282.48026,102697.93,102643.125,0.59976685,0.0,772672.0,0.25317383,50000.0
18537,136141,52.105,5.18,2022-07-07 08:00:00+00:00,2022-07-06 06:00:00+00:00,6.150843,8.513495,11.700192,289.52588,285.9582,102229.305,102175.06,0.7934327,1.50203705e-05,500120.0,0.9999695,50000.0
18549,136141,52.105,5.18,2022-07-07 20:00:00+00:00,2022-07-06 06:00:00+00:00,3.674049,5.614254,8.6637945,288.56934,282.4885,102803.77,102749.56,0.67005,0.0,62880.0,0.8817444,50000.0
18550,136141,52.105,5.18,2022-07-07 21:00:00+00:00,2022-07-06 06:00:00+00:00,3.1525111,5.148758,6.794039,287.99683,282.51144,102880.914,102826.25,0.6961433,0.0,0.0,0.4316101,50000.0
18551,136141,52.105,5.18,2022-07-07 22:00:00+00:00,2022-07-06 06:00:00+00:00,2.2308934,4.7977095,5.8030653,286.55518,282.64496,102945.92,102891.44,0.7711636,0.0,0.0,0.0,50000.0
18552,136141,52.105,5.18,2022-07-07 23:00:00+00:00,2022-07-06 06:00:00+00:00,1.846926,4.636537,4.0886683,285.59253,282.77026,102982.01,102927.125,0.8286588,0.0,0.0,0.0,50000.0
18553,136141,52.105,5.18,2022-07-08 00:00:00+00:00,2022-07-06 06:00:00+00:00,1.4852984,4.2182264,3.3958135,284.8369,282.9039,102976.39,102921.31,0.8784943,0.0,0.0,0.0,50000.0
18554,136141,52.105,5.18,2022-07-08 01:00:00+00:00,2022-07-06 06:00:00+00:00,1.3033838,3.979627,2.729381,284.2798,282.76105,102967.16,102911.94,0.9030003,0.0,0.0,0.0,50000.0
18555,136141,52.105,5.18,2022-07-08 02:00:00+00:00,2022-07-06 06:00:00+00:00,1.0807322,3.4703817,2.3997805,283.87817,282.60367,102972.78,102917.375,0.9175882,0.0,0.0,0.70880127,50000.0
18556,136141,52.105,5.18,2022-07-08 03:00:00+00:00,2022-07-06 06:00:00+00:00,1.0483307,3.2589557,2.005663,283.67188,282.5284,102971.45,102915.81,0.92582846,0.0,0.0,0.9378967,50000.0
18557,136141,52.105,5.18,2022-07-08 04:00:00+00:00,2022-07-06 06:00:00+00:00,1.081051,3.196054,1.9722528,283.6631,282.5415,102980.64,102924.75,0.92726314,0.0,15648.0,0.8487549,50000.0
18558,136141,52.105,5.18,2022-07-08 05:00:00+00:00,2022-07-06 06:00:00+00:00,1.1304607,2.9703166,2.1486197,284.66748,283.0253,103015.18,102959.19,0.89569277,0.0,260496.0,0.2649231,50000.0
18548,136141,52.105,5.18,2022-07-07 19:00:00+00:00,2022-07-06 06:00:00+00:00,4.617752,6.379885,10.030037,289.45288,282.47052,102740.61,102686.0,0.6326193,0.0,375104.0,0.811676,50000.0
18536,136141,52.105,5.18,2022-07-07 07:00:00+00:00,2022-07-06 06:00:00+00:00,5.9097333,8.12784,11.567543,289.89307,284.9926,102174.1,102119.94,0.7277746,2.2649765e-06,748978.0,0.987854,50000.0
18559,136141,52.105,5.18,2022-07-08 06:00:00+00:00,2022-07-06 06:00:00+00:00,1.3036103,2.393093,2.9135456,287.13232,283.90726,103075.734,103019.56,0.8085569,0.0,710448.0,0.4590149,50000.0
18534,136141,52.105,5.18,2022-07-07 05:00:00+00:00,2022-07-06 06:00:00+00:00,4.355863,6.3905087,8.296315,288.8667,286.2684,102034.97,101980.75,0.8445503,1.3709068e-06,29154.0,1.0,50000.0
18512,136141,52.105,5.18,2022-07-06 07:00:00+00:00,2022-07-06 06:00:00+00:00,2.2207575,2.9464762,5.2887917,289.12158,282.9259,102564.234,102509.25,0.6661594,0.0,1277419.1,0.127594,50000.0
18513,136141,52.105,5.18,2022-07-06 08:00:00+00:00,2022-07-06 06:00:00+00:00,2.7638636,3.6351652,6.385905,290.07056,283.1832,102601.97,102547.625,0.637976,0.0,1506683.0,0.99508667,50000.0
18514,136141,52.105,5.18,2022-07-06 09:00:00+00:00,2022-07-06 06:00:00+00:00,2.9910364,3.8926313,7.060519,291.2173,282.4373,102591.28,102536.81,0.56432134,0.0,1875928.8,0.98657227,50000.0
18515,136141,52.105,5.18,2022-07-06 10:00:00+00:00,2022-07-06 06:00:00+00:00,2.9007215,3.705178,7.41138,292.14185,282.24835,102590.6,102536.5,0.52599084,0.0,2346815.2,0.96066284,50000.0
18516,136141,52.105,5.18,2022-07-06 11:00:00+00:00,2022-07-06 06:00:00+00:00,2.806489,3.5766633,7.287629,293.3015,282.21515,102545.8,102491.25,0.48833185,0.0,2702067.8,0.4206543,50000.0
18517,136141,52.105,5.18,2022-07-06 12:00:00+00:00,2022-07-06 06:00:00+00:00,3.4198484,4.4033747,8.405221,294.25342,282.04346,102498.836,102443.875,0.45526564,0.0,2954244.2,0.98150635,50000.0
