,grid_point,latitude,longitude,valid_datetime,batch_datetime,wind_speed_10m,wind_speed_50m,wind_blast_speed_10m,t_instant_ground_2m,td_instant_ground_2m,pres_instant_sea_0m,pres_instant_ground_0m,r_instant_ground_2m,rain_instant_ground_0m,grad_accum_ground_0m,tcc_instant_ground_0m,vis_instant_ground_0m
1011,136141,52.105,5.18,2023-04-06 02:00:00+00:00,2023-04-05 06:00:00+00:00,2.271019,5.7066846,4.100992,274.80103,270.30566,101720.99,101664.69,0.72077113,0.0,0.0,0.9984131,50000.0
1012,136141,52.105,5.18,2023-04-06 03:00:00+00:00,2023-04-05 06:00:00+00:00,2.4299939,5.758657,4.3893,274.78223,270.25183,101663.09,101607.06,0.718925,0.0,0.0,0.99993896,50000.0
1002,136141,52.105,5.18,2023-04-05 17:00:00+00:00,2023-04-05 06:00:00+00:00,1.3003151,1.5385942,4.3857636,284.06763,272.29907,101968.95,101912.19,0.43995988,0.0,786920.0,0.015686035,50000.0
1207,136141,52.105,5.18,2023-04-07 06:00:00+00:00,2023-04-06 06:00:00+00:00,2.4678655,4.299026,5.2770767,280.27002,279.25992,101583.26,101527.44,0.9325434,0.0,60238.938,0.9927063,50000.0
1205,136141,52.105,5.18,2023-04-07 04:00:00+00:00,2023-04-06 06:00:00+00:00,3.05487,5.074839,5.6126785,280.26416,279.5637,101500.27,101444.375,0.9529442,5.9604645e-07,0.0,1.0,4016.8862
1206,136141,52.105,5.18,2023-04-07 05:00:00+00:00,2023-04-06 06:00:00+00:00,2.8748162,4.927155,5.6130023,280.25635,279.4206,101534.87,101478.94,0.943591,5.9604645e-08,0.0,1.0,5797.0317
1184,136141,52.105,5.18,2023-04-06 07:00:00+00:00,2023-04-06 06:00:00+00:00,2.9140794,4.6694713,5.698683,277.42773,272.422,101597.96,101542.375,0.6988739,0.0,268255.6,1.0,50000.0
1185,136141,52.105,5.18,2023-04-06 08:00:00+00:00,2023-04-06 06:00:00+00:00,3.065443,4.4967046,5.8150826,278.28467,273.10364,101580.83,101525.06,0.6920224,0.0,328070.9,1.0,50000.0
1186,136141,52.105,5.18,2023-04-06 09:00:00+00:00,2023-04-06 06:00:00+00:00,2.9032152,4.2002125,5.780933,279.10352,274.31036,101547.375,101491.69,0.71323144,0.0,360549.78,1.0,50000.0
1187,136141,52.105,5.18,2023-04-06 10:00:00+00:00,2023-04-06 06:00:00+00:00,3.7919564,5.4708033,7.051428,279.5735,275.58612,101561.85,101506.19,0.75638294,3.427267e-05,276634.47,1.0,50000.0
1188,136141,52.105,5.18,2023-04-06 11:00:00+00:00,2023-04-06 06:00:00+00:00,3.8060918,6.0886755,7.187963,278.95483,277.7509,101540.89,101485.69,0.91975826,0.00023040175,150279.69,1.0,14310.823
1190,136141,52.105,5.18,2023-04-06 13:00:00+00:00,2023-04-06 06:00:00+00:00,5.242432,7.7194014,10.125211,279.10352,278.33157,101413.1,101357.31,0.94786483,0.00023454428,131359.06,1.0,3633.2378
1191,136141,52.105,5.18,2023-04-06 14:00:00+00:00,2023-04-06 06:00:00+00:00,5.3847136,7.910592,9.949318,279.3252,278.59753,101376.25,101320.44,0.9503063,0.00023275614,62570.438,1.0,3396.0361
1192,136141,52.105,5.18,2023-04-06 15:00:00+00:00,2023-04-06 06:00:00+00:00,5.3056026,7.758699,10.126532,279.29224,278.56604,101344.664,101288.94,0.9508554,0.00028574467,30975.25,1.0,3256.0566
1193,136141,52.105,5.18,2023-04-06 16:00:00+00:00,2023-04-06 06:00:00+00:00,4.8958545,7.2184644,9.804984,279.22217,278.60522,101320.72,101265.0,0.9580728,0.00013244152,19708.5,1.0,2963.101
1189,136141,52.105,5.18,2023-04-06 12:00:00+00:00,2023-04-06 06:00:00+00:00,5.063238,7.429428,9.404424,278.88428,277.98364,101484.15,101428.69,0.93938106,0.00024226308,163980.31,1.0,14018.99
1195,136141,52.105,5.18,2023-04-06 18:00:00+00:00,2023-04-06 06:00:00+00:00,3.3105295,5.479438,7.0847235,279.2705,278.91867,101284.56,101229.19,0.9757432,8.785725e-05,4976.625,1.0,2176.391
1194,136141,52.105,5.18,2023-04-06 17:00:00+00:00,2023-04-06 06:00:00+00:00,3.8647292,5.9799166,9.016501,279.20776,278.73935,101302.83,101247.31,0.96770126,0.00038039684,11657.625,1.0,2202.6016
1203,136141,52.105,5.18,2023-04-07 02:00:00+00:00,2023-04-06 06:00:00+00:00,3.1263375,5.099366,6.8740625,280.385,279.57147,101454.06,101398.06,0.9449935,0.0,0.0,1.0,5427.8174
1202,136141,52.105,5.18,2023-04-07 01:00:00+00:00,2023-04-06 06:00:00+00:00,3.5947573,5.583825,6.664912,280.49463,279.8253,101452.19,101396.25,0.9550789,1.7881393e-07,0.0,1.0,3760.5183
1201,136141,52.105,5.18,2023-04-07 00:00:00+00:00,2023-04-06 06:00:00+00:00,3.2092047,4.946698,6.6383586,280.69922,280.1583,101430.24,101374.44,0.9632267,5.9604645e-08,0.0,1.0,3035.9717
1200,136141,52.105,5.18,2023-04-06 23:00:00+00:00,2023-04-06 06:00:00+00:00,3.5103965,5.416786,6.425606,280.9275,280.66824,101371.07,101315.125,0.9818881,9.179115e-06,0.0,1.0,2132.072
1204,136141,52.105,5.18,2023-04-07 03:00:00+00:00,2023-04-06 06:00:00+00:00,2.401781,4.244336,5.7511835,280.25854,279.42108,101477.26,101421.5,0.9436209,2.3841858e-07,0.0,1.0,5788.4453
1198,136141,52.105,5.18,2023-04-06 21:00:00+00:00,2023-04-06 06:00:00+00:00,2.3042397,4.7124286,4.2401843,280.7107,280.49313,101338.39,101281.69,0.9849006,7.5101852e-06,0.0,1.0,2036.8875
1197,136141,52.105,5.18,2023-04-06 20:00:00+00:00,2023-04-06 06:00:00+00:00,1.8654069,3.938547,4.652088,279.8357,279.6185,101318.51,101263.06,0.9845647,2.9146671e-05,0.0,1.0,2047.0676
1196,136141,52.105,5.18,2023-04-06 19:00:00+00:00,2023-04-06 06:00:00+00:00,2.5631843,4.6414075,6.0333624,279.4419,279.16177,101296.74,101241.75,0.98070365,0.00012123585,62.375,1.0,1979.9963
1199,136141,52.105,5.18,2023-04-06 22:00:00+00:00,2023-04-06 06:00:00+00:00,2.2573898,4.443878,4.577325,281.06738,280.73096,101347.0,101290.31,0.9767371,2.2888184e-05,0.0,1.0,2319.7192
1398,136141,52.105,5.18,2023-04-08 05:00:00+00:00,2023-04-07 06:00:00+00:00,1.6469798,3.5223198,4.514512,275.9812,275.28693,102401.984,102345.94,0.95207435,0.0,289.6875,0.01776123,4132.3384
1376,136141,52.105,5.18,2023-04-07 07:00:00+00:00,2023-04-07 06:00:00+00:00,3.332369,4.6389155,6.2979765,281.20654,279.6186,101571.46,101515.25,0.89641494,1.4320016e-05,175308.31,1.0,50000.0
1377,136141,52.105,5.18,2023-04-07 08:00:00+00:00,2023-04-07 06:00:00+00:00,3.2798958,4.7115164,6.4094496,280.97778,279.90854,101673.39,101617.75,0.9289302,1.9967556e-06,163809.75,1.0,50000.0
1378,136141,52.105,5.18,2023-04-07 09:00:00+00:00,2023-04-07 06:00:00+00:00,3.5585399,4.8963523,6.726247,281.42285,279.44748,101727.914,101672.125,0.87335753,1.66893e-06,291191.2,1.0,50000.0
1379,136141,52.105,5.18,2023-04-07 10:00:00+00:00,2023-04-07 06:00:00+00:00,4.0554624,5.481345,7.679693,281.53784,279.30707,101757.38,101702.0,0.8579155,3.0994415e-06,395392.12,1.0,50000.0
1380,136141,52.105,5.18,2023-04-07 11:00:00+00:00,2023-04-07 06:00:00+00:00,3.619527,4.835475,7.685885,282.0891,278.9934,101752.59,101697.25,0.80879736,7.1525574e-07,656599.25,1.0,50000.0
1381,136141,52.105,5.18,2023-04-07 12:00:00+00:00,2023-04-07 06:00:00+00:00,3.2888703,4.313956,7.1383996,282.99927,278.79327,101774.01,101717.81,0.7502492,9.23872e-07,997029.44,1.0,50000.0
1382,136141,52.105,5.18,2023-04-07 13:00:00+00:00,2023-04-07 06:00:00+00:00,3.2810428,4.3268595,6.7565684,283.09814,278.53806,101823.06,101766.125,0.7321522,1.9669533e-06,622798.06,1.0,50000.0
1383,136141,52.105,5.18,2023-04-07 14:00:00+00:00,2023-04-07 06:00:00+00:00,3.7975125,5.074279,7.243434,282.56738,278.57007,101874.9,101818.5,0.76038074,6.67572e-06,366186.88,1.0,50000.0
1384,136141,52.105,5.18,2023-04-07 15:00:00+00:00,2023-04-07 06:00:00+00:00,3.5213153,4.7147417,7.24634,281.78442,278.42612,101896.055,101840.69,0.79408693,5.7816505e-06,246641.81,1.0,50000.0
1385,136141,52.105,5.18,2023-04-07 16:00:00+00:00,2023-04-07 06:00:00+00:00,3.0047991,4.0211086,6.6205087,281.52612,278.54282,101918.586,101863.19,0.81424403,4.529953e-06,239811.44,1.0,50000.0
1386,136141,52.105,5.18,2023-04-07 17:00:00+00:00,2023-04-07 06:00:00+00:00,2.4926546,3.3379567,5.72961,281.37988,278.64304,101953.88,101898.31,0.82831335,0.0,207834.88,1.0,50000.0
1399,136141,52.105,5.18,2023-04-08 06:00:00+00:00,2023-04-07 06:00:00+00:00,1.3897662,2.8801348,3.140938,276.2766,275.14896,102463.516,102408.625,0.9228844,0.0,80781.5,1.0,50000.0
1388,136141,52.105,5.18,2023-04-07 19:00:00+00:00,2023-04-07 06:00:00+00:00,1.5423139,2.7821107,3.4821665,280.95898,278.7169,102099.875,102043.875,0.85672665,0.0,1537.875,1.0,50000.0
1396,136141,52.105,5.18,2023-04-08 03:00:00+00:00,2023-04-07 06:00:00+00:00,2.5732915,3.305329,4.887174,277.4707,277.31857,102316.57,102261.81,0.9893969,2.5331974e-07,0.0,1.0,391.26636
1395,136141,52.105,5.18,2023-04-08 02:00:00+00:00,2023-04-07 06:00:00+00:00,2.2106166,3.214893,4.0699697,278.47876,278.42773,102312.02,102255.06,0.99620223,2.2351742e-06,0.0,1.0,103.43088
1394,136141,52.105,5.18,2023-04-08 01:00:00+00:00,2023-04-07 06:00:00+00:00,1.2486483,3.1099176,2.200519,278.83594,278.34384,102299.82,102240.75,0.96592903,0.0,0.0,0.97732544,2856.8535
1393,136141,52.105,5.18,2023-04-08 00:00:00+00:00,2023-04-07 06:00:00+00:00,0.96825355,2.5129151,1.6895252,278.80005,278.27213,102268.23,102211.25,0.96379274,0.0,0.0,1.0,2996.5664
1397,136141,52.105,5.18,2023-04-08 04:00:00+00:00,2023-04-07 06:00:00+00:00,2.3987284,3.2011938,5.0546846,276.78394,276.54166,102342.336,102286.625,0.98338556,7.4505806e-08,0.0,0.992218,1219.6295
1391,136141,52.105,5.18,2023-04-07 22:00:00+00:00,2023-04-07 06:00:00+00:00,0.99162704,2.2846172,2.4572241,280.04663,278.93793,102198.65,102142.31,0.92588955,0.0,0.0,0.24111938,50000.0
1387,136141,52.105,5.18,2023-04-07 18:00:00+00:00,2023-04-07 06:00:00+00:00,1.9129721,2.8691683,4.7155275,281.1819,278.86725,102011.086,101955.19,0.8528196,1.7881393e-07,60283.438,1.0,50000.0
1390,136141,52.105,5.18,2023-04-07 21:00:00+00:00,2023-04-07 06:00:00+00:00,1.3644491,2.751807,3.0089166,280.4287,278.9988,102173.59,102117.81,0.9058696,1.1101365e-06,0.0,1.0,50000.0
1389,136141,52.105,5.18,2023-04-07 20:00:00+00:00,2023-04-07 06:00:00+00:00,1.6568592,3.0352871,3.0958796,280.70532,278.7593,102150.54,102094.56,0.874054,1.6406178e-05,0.0,1.0,50000.0
1392,136141,52.105,5.18,2023-04-07 23:00:00+00:00,2023-04-07 06:00:00+00:00,0.75405955,2.0956464,1.7608806,278.93604,278.3746,102232.16,102176.0,0.9613052,0.0,0.0,0.9090271,3178.9038
1590,136141,52.105,5.18,2023-04-09 05:00:00+00:00,2023-04-08 06:00:00+00:00,1.6543722,3.3630388,3.0074914,281.3911,279.4607,102595.49,102539.0,0.87592727,0.0,474.0,0.9999695,50000.0
1591,136141,52.105,5.18,2023-04-09 06:00:00+00:00,2023-04-08 06:00:00+00:00,2.4502058,3.855376,4.547261,281.49023,279.53143,102567.305,102510.25,0.8742484,0.0,65773.0,0.9876709,50000.0
1569,136141,52.105,5.18,2023-04-08 08:00:00+00:00,2023-04-08 06:00:00+00:00,1.5622824,1.9873712,3.8500338,278.94824,276.7116,102591.42,102533.06,0.85504204,0.0,1202986.2,0.0,50000.0
1570,136141,52.105,5.18,2023-04-08 09:00:00+00:00,2023-04-08 06:00:00+00:00,2.2205637,2.8448708,5.226307,281.43115,277.41763,102644.055,102584.56,0.75788105,0.0,1735859.1,0.0,50000.0
1571,136141,52.105,5.18,2023-04-08 10:00:00+00:00,2023-04-08 06:00:00+00:00,2.3938715,3.0496619,5.838328,283.40527,278.48886,102658.15,102600.19,0.71466786,0.0,2153015.0,0.0,50000.0
1572,136141,52.105,5.18,2023-04-08 11:00:00+00:00,2023-04-08 06:00:00+00:00,2.756283,3.5185266,6.785459,285.1499,278.74063,102631.24,102573.875,0.64790994,0.0,2441740.0,0.0,50000.0
1573,136141,52.105,5.18,2023-04-08 12:00:00+00:00,2023-04-08 06:00:00+00:00,3.048244,3.840241,7.390723,285.97632,278.40152,102596.07,102539.94,0.5992348,0.0,2560055.8,3.0517578e-05,50000.0
1574,136141,52.105,5.18,2023-04-08 13:00:00+00:00,2023-04-08 06:00:00+00:00,3.3482194,4.215924,7.9557595,286.29736,278.00772,102590.22,102534.875,0.57094437,0.0,2497910.5,0.0,50000.0
1575,136141,52.105,5.18,2023-04-08 14:00:00+00:00,2023-04-08 06:00:00+00:00,2.973464,3.749978,7.8453765,286.5498,277.0039,102543.44,102487.375,0.52356535,0.0,2264330.8,0.10568237,50000.0
1576,136141,52.105,5.18,2023-04-08 15:00:00+00:00,2023-04-08 06:00:00+00:00,3.0679471,3.8217428,7.375296,286.30786,276.68845,102527.305,102472.0,0.5201471,0.0,1862527.5,0.010467529,50000.0
1577,136141,52.105,5.18,2023-04-08 16:00:00+00:00,2023-04-08 06:00:00+00:00,2.3775716,2.943535,6.913747,286.02173,276.36234,102555.195,102499.875,0.5180413,0.0,1390437.0,0.031341553,50000.0
1578,136141,52.105,5.18,2023-04-08 17:00:00+00:00,2023-04-08 06:00:00+00:00,1.9051924,2.3940175,5.440611,285.71948,278.61917,102574.305,102517.06,0.61882585,0.0,819752.0,0.9534912,50000.0
1568,136141,52.105,5.18,2023-04-08 07:00:00+00:00,2023-04-08 06:00:00+00:00,0.9094138,0.9794485,3.0869586,277.03418,276.50974,102504.06,102448.19,0.9640215,0.0,491924.97,0.19067383,2980.902
1580,136141,52.105,5.18,2023-04-08 19:00:00+00:00,2023-04-08 06:00:00+00:00,1.9216236,3.9432724,4.272558,282.7671,279.51816,102636.0,102580.5,0.80107844,0.0,14922.0,0.23138428,50000.0
1579,136141,52.105,5.18,2023-04-08 18:00:00+00:00,2023-04-08 06:00:00+00:00,2.3963459,3.4399636,5.320265,284.19434,279.7275,102594.734,102539.25,0.7391267,0.0,196112.0,0.18685913,50000.0
1588,136141,52.105,5.18,2023-04-09 03:00:00+00:00,2023-04-08 06:00:00+00:00,1.1723503,2.4472845,2.8514283,281.6455,279.30582,102589.44,102532.69,0.85145175,0.0,0.0,1.0,50000.0
1587,136141,52.105,5.18,2023-04-09 02:00:00+00:00,2023-04-08 06:00:00+00:00,1.1837076,2.4704921,3.1306937,281.72656,279.2883,102606.09,102549.81,0.8458209,0.0,0.0,1.0,50000.0
1586,136141,52.105,5.18,2023-04-09 01:00:00+00:00,2023-04-08 06:00:00+00:00,1.6746274,3.4179096,3.0395782,281.79077,279.24887,102648.72,102592.375,0.8400988,0.0,0.0,1.0,50000.0
1589,136141,52.105,5.18,2023-04-09 04:00:00+00:00,2023-04-08 06:00:00+00:00,0.7875439,1.9293278,2.1155515,281.52368,279.4042,102604.21,102547.625,0.8648489,0.0,0.0,1.0,50000.0
1584,136141,52.105,5.18,2023-04-08 23:00:00+00:00,2023-04-08 06:00:00+00:00,1.8326824,3.660412,3.6797261,281.73657,279.13055,102682.95,102626.69,0.8360855,0.0,0.0,1.0,50000.0
1583,136141,52.105,5.18,2023-04-08 22:00:00+00:00,2023-04-08 06:00:00+00:00,1.9853586,3.4024842,3.667499,281.88843,279.51428,102693.234,102636.5,0.84984833,0.0,0.0,1.0,50000.0
1582,136141,52.105,5.18,2023-04-08 21:00:00+00:00,2023-04-08 06:00:00+00:00,1.2155514,2.7785478,3.0202382,282.18774,279.84756,102688.54,102630.625,0.85210586,0.0,0.0,1.0,50000.0
1581,136141,52.105,5.18,2023-04-08 20:00:00+00:00,2023-04-08 06:00:00+00:00,1.652067,3.6584527,3.464285,282.4807,280.1596,102666.12,102607.75,0.85369974,0.0,0.0,0.91122437,50000.0
1585,136141,52.105,5.18,2023-04-09 00:00:00+00:00,2023-04-08 06:00:00+00:00,1.484649,3.1780877,3.3838296,281.85327,279.09988,102679.555,102622.69,0.8281203,0.0,0.0,1.0,50000.0
1782,136141,52.105,5.18,2023-04-10 05:00:00+00:00,2023-04-09 06:00:00+00:00,3.4929545,6.6632094,6.3758984,281.11035,276.70087,101899.61,101844.375,0.73650503,0.0,0.0,1.0000036,50000.0
1760,136141,52.105,5.18,2023-04-09 07:00:00+00:00,2023-04-09 06:00:00+00:00,2.309651,3.035498,4.7641873,282.1504,279.79315,102537.69,102480.69,0.85122186,0.0,629137.25,0.058685303,50000.0
1761,136141,52.105,5.18,2023-04-09 08:00:00+00:00,2023-04-09 06:00:00+00:00,2.2988484,2.9308705,5.1884594,283.23926,279.71454,102576.99,102520.69,0.78678226,1.0617077e-07,1190485.9,0.11605835,50000.0
1762,136141,52.105,5.18,2023-04-09 09:00:00+00:00,2023-04-09 06:00:00+00:00,2.812767,3.6414232,6.4082403,284.70972,279.69107,102559.016,102502.56,0.71228784,2.5331974e-07,1674645.0,0.47940063,50000.0
1763,136141,52.105,5.18,2023-04-09 10:00:00+00:00,2023-04-09 06:00:00+00:00,2.7493894,3.5244875,6.5444374,286.0205,279.53998,102521.164,102464.44,0.6466739,0.0,1901740.5,0.8015137,50000.0
1764,136141,52.105,5.18,2023-04-09 11:00:00+00:00,2023-04-09 06:00:00+00:00,2.9566557,3.7825794,6.9732924,286.97778,279.82855,102459.65,102403.375,0.6196046,9.2666596e-08,2016824.5,0.96881104,50000.0
1765,136141,52.105,5.18,2023-04-09 12:00:00+00:00,2023-04-09 06:00:00+00:00,3.3185077,4.2876835,7.3175893,287.08887,280.30264,102397.82,102342.75,0.63553417,9.9418685e-08,1603878.0,0.91851807,50000.0
1766,136141,52.105,5.18,2023-04-09 13:00:00+00:00,2023-04-09 06:00:00+00:00,3.36048,4.35482,7.5428023,287.88843,280.5338,102381.13,102326.375,0.61308795,0.0,1950982.0,0.6529846,50000.0
1767,136141,52.105,5.18,2023-04-09 14:00:00+00:00,2023-04-09 06:00:00+00:00,3.3122647,4.277637,7.6582866,288.28052,280.02307,102324.43,102269.875,0.57732147,0.0,1931110.0,0.4326477,50000.0
1768,136141,52.105,5.18,2023-04-09 15:00:00+00:00,2023-04-09 06:00:00+00:00,3.403252,4.426586,7.417711,288.34814,279.60944,102281.87,102227.44,0.558614,0.0,1640366.0,0.42294312,50000.0
1769,136141,52.105,5.18,2023-04-09 16:00:00+00:00,2023-04-09 06:00:00+00:00,3.3975852,4.438224,7.5150266,288.21265,278.93906,102244.42,102190.0,0.5381671,0.0,1337536.0,0.47644043,50000.0
1770,136141,52.105,5.18,2023-04-09 17:00:00+00:00,2023-04-09 06:00:00+00:00,3.190958,4.250191,7.0956206,287.65552,278.39026,102211.07,102156.375,0.53676355,0.0,822476.0,0.8659973,50000.0
1783,136141,52.105,5.18,2023-04-10 06:00:00+00:00,2023-04-09 06:00:00+00:00,3.7480643,6.7195506,6.856964,281.21387,276.78693,101864.34,101809.06,0.7359555,0.0,71750.0,1.0000068,50000.0
1772,136141,52.105,5.18,2023-04-09 19:00:00+00:00,2023-04-09 06:00:00+00:00,1.3629564,3.808431,3.251129,284.61914,279.10718,102235.77,102180.06,0.6882542,0.0,17600.0,0.99508667,50000.0
1773,136141,52.105,5.18,2023-04-09 20:00:00+00:00,2023-04-09 06:00:00+00:00,1.7363837,4.605469,3.1046174,283.2483,278.94,102236.81,102180.875,0.7453226,0.0,0.0,0.9989319,50000.0
1774,136141,52.105,5.18,2023-04-09 21:00:00+00:00,2023-04-09 06:00:00+00:00,2.067471,5.4577727,3.7331357,282.5044,278.4084,102194.92,102138.69,0.75543994,0.0,0.0,0.9982605,50000.0
1775,136141,52.105,5.18,2023-04-09 22:00:00+00:00,2023-04-09 06:00:00+00:00,2.1091685,5.5683193,3.9055943,281.97388,278.19778,102170.78,102114.5,0.7715692,0.0,0.0,0.9941101,50000.0
1776,136141,52.105,5.18,2023-04-09 23:00:00+00:00,2023-04-09 06:00:00+00:00,2.4155624,5.980012,4.3754735,281.49072,277.99442,102134.86,102079.0,0.7858668,0.0,0.0,0.99664307,50000.0
1777,136141,52.105,5.18,2023-04-10 00:00:00+00:00,2023-04-09 06:00:00+00:00,2.876133,6.281158,5.218371,281.36133,277.78705,102097.59,102042.125,0.7814418,0.0,0.0,0.9984436,50000.0
1778,136141,52.105,5.18,2023-04-10 01:00:00+00:00,2023-04-09 06:00:00+00:00,3.0287938,6.1668315,5.8400784,281.60034,277.737,102052.08,101997.19,0.7661219,0.0,0.0,0.9998474,50000.0
1779,136141,52.105,5.18,2023-04-10 02:00:00+00:00,2023-04-09 06:00:00+00:00,3.1482499,6.417923,5.8436847,281.4309,278.05878,101996.45,101941.56,0.7926264,0.0,0.0,0.99993896,50000.0
1780,136141,52.105,5.18,2023-04-10 03:00:00+00:00,2023-04-09 06:00:00+00:00,3.3171105,6.7122655,6.0764055,281.31567,277.8592,101978.836,101923.75,0.7875303,0.0,0.0,0.9999848,50000.0
1781,136141,52.105,5.18,2023-04-10 04:00:00+00:00,2023-04-09 06:00:00+00:00,3.4216537,6.7364044,6.317284,281.23096,277.1118,101942.21,101887.0,0.75194705,0.0,0.0,1.0,50000.0
1771,136141,52.105,5.18,2023-04-09 18:00:00+00:00,2023-04-09 06:00:00+00:00,1.8034792,3.913179,6.0984273,286.32983,279.42728,102200.445,102145.19,0.62878996,0.0,322747.0,0.9803772,50000.0
1974,136141,52.105,5.18,2023-04-11 05:00:00+00:00,2023-04-10 06:00:00+00:00,5.4242854,8.248875,10.973858,279.79968,277.8409,101066.195,101010.625,0.8727518,0.0,538.0,0.01876831,50000.0
1952,136141,52.105,5.18,2023-04-10 07:00:00+00:00,2023-04-10 06:00:00+00:00,4.2019997,6.541816,7.7720137,281.36377,276.36783,101753.35,101698.44,0.7072529,0.0,275804.16,1.0000011,50000.0
1953,136141,52.105,5.18,2023-04-10 08:00:00+00:00,2023-04-10 06:00:00+00:00,4.460846,6.340872,8.375133,282.36426,276.444,101748.51,101693.625,0.6645115,0.0,456817.25,1.0000036,50000.0
1954,136141,52.105,5.18,2023-04-10 09:00:00+00:00,2023-04-10 06:00:00+00:00,4.5457773,6.424029,8.616026,283.19897,276.93524,101681.805,101626.875,0.65016705,0.0,503344.16,1.0000024,50000.0
1955,136141,52.105,5.18,2023-04-10 10:00:00+00:00,2023-04-10 06:00:00+00:00,5.585942,7.751438,10.592535,284.48462,277.57745,101567.01,101512.19,0.62453175,0.0,750294.25,1.0000036,50000.0
1956,136141,52.105,5.18,2023-04-10 11:00:00+00:00,2023-04-10 06:00:00+00:00,6.3828053,8.742221,11.992427,285.5713,278.1465,101436.95,101382.125,0.6047406,0.0,944596.56,1.0000006,50000.0
1957,136141,52.105,5.18,2023-04-10 12:00:00+00:00,2023-04-10 06:00:00+00:00,6.734028,9.250567,12.627662,286.27417,278.85205,101333.69,101278.75,0.6066479,0.0,792132.6,1.0,50000.0
1958,136141,52.105,5.18,2023-04-10 13:00:00+00:00,2023-04-10 06:00:00+00:00,5.841547,8.4435005,12.629001,286.0918,279.59418,101264.94,101210.94,0.64612204,0.0,411058.5,1.0,50000.0
1959,136141,52.105,5.18,2023-04-10 14:00:00+00:00,2023-04-10 06:00:00+00:00,5.3054657,8.265136,10.760658,285.71216,280.28995,101171.01,101116.5,0.69484305,2.0384789e-05,125602.25,1.0,50000.0
1960,136141,52.105,5.18,2023-04-10 15:00:00+00:00,2023-04-10 06:00:00+00:00,5.2708235,8.4592285,10.21008,284.46143,282.5769,101073.625,101019.44,0.88130563,0.0006364584,78169.75,1.0,8022.4453
1961,136141,52.105,5.18,2023-04-10 16:00:00+00:00,2023-04-10 06:00:00+00:00,5.625828,8.684228,10.781135,284.29248,282.9287,100965.59,100911.19,0.9126167,0.00042700768,30067.688,1.0,10061.103
1962,136141,52.105,5.18,2023-04-10 17:00:00+00:00,2023-04-10 06:00:00+00:00,7.681628,10.804313,14.177509,284.3435,283.3448,100958.06,100902.81,0.93529147,0.00069236755,16008.3125,1.0,7570.6045
1975,136141,52.105,5.18,2023-04-11 06:00:00+00:00,2023-04-10 06:00:00+00:00,5.5531416,8.199989,10.272235,280.01587,277.73004,101137.914,101082.125,0.8530067,0.0,205827.0,0.00021362305,50000.0
1964,136141,52.105,5.18,2023-04-10 19:00:00+00:00,2023-04-10 06:00:00+00:00,6.837482,9.687169,12.658796,283.92725,282.3929,100882.81,100827.56,0.9016623,0.0,3786.0,1.0,50000.0
1965,136141,52.105,5.18,2023-04-10 20:00:00+00:00,2023-04-10 06:00:00+00:00,6.518906,9.34128,12.650231,283.80103,282.23804,100877.25,100821.94,0.9000608,0.0,0.0,0.9725647,50000.0
1966,136141,52.105,5.18,2023-04-10 21:00:00+00:00,2023-04-10 06:00:00+00:00,6.3992352,9.217537,12.192584,283.29443,281.78143,100835.74,100780.31,0.9029455,0.0,0.0,0.8267517,50000.0
1967,136141,52.105,5.18,2023-04-10 22:00:00+00:00,2023-04-10 06:00:00+00:00,7.789451,10.784884,15.271995,282.92358,280.68997,100872.21,100815.125,0.8594277,0.0,0.0,0.9996033,50000.0
1968,136141,52.105,5.18,2023-04-10 23:00:00+00:00,2023-04-10 06:00:00+00:00,5.372856,8.190678,17.919394,280.20557,277.7647,100870.016,100815.0,0.8439859,3.5762787e-07,0.0,1.0,50000.0
1969,136141,52.105,5.18,2023-04-11 00:00:00+00:00,2023-04-10 06:00:00+00:00,5.774768,8.915284,10.647803,280.18994,278.08136,100911.82,100856.25,0.8640362,0.0,0.0,0.0,50000.0
1970,136141,52.105,5.18,2023-04-11 01:00:00+00:00,2023-04-10 06:00:00+00:00,4.7865624,7.8335266,10.664846,280.0005,278.41885,100899.945,100844.94,0.89621025,0.0,0.0,0.4776001,50000.0
1971,136141,52.105,5.18,2023-04-11 02:00:00+00:00,2023-04-10 06:00:00+00:00,5.894177,8.732867,10.912289,280.84058,278.68484,100909.586,100853.75,0.8618575,0.0,0.0,0.9898071,50000.0
